Code,Country,Year,CO2_Emissions,GDP,Ag_perc_GDP,Agri_GDP,Population,Total_Land_sq_km,Ag_perc_land,Agri_Land_sq_km,Total_Crop_Yield_t_ha,Total_Pesticides,Quartile,Z-Score,Is-Outlier
MWI,Malawi,1997,770.0,12091059000.0,0.25210733,3048244601.36247,10562035,94280.0,46.9876962240136,4430000.000000002,605.7296985599999,171.8,Q1,-0.4416136016190854,False
MWI,Malawi,1998,750.0,10345180000.0,0.26774422000000003,2769862149.8596005,10792877,94280.0,48.5787017394994,4580000.000000004,621.72918859,136.11,Q1,-0.44840994868595285,False
MWI,Malawi,1999,790.0,10753125000.0,0.28612242,3076710147.5625,11047814,94280.0,49.6393720831566,4680000.000000005,628.2560981999999,125.39,Q1,-0.43481725455221804,False
MWI,Malawi,2000,710.0,10637906000.0,0.29660889,3155297490.58434,11315946,94280.0,50.1697072549852,4730000.000000005,650.58819675,210.45,Q1,-0.46200264281968767,False
MWI,Malawi,2001,680.0,9788978000.0,0.29346340000000004,2872706766.4052005,11593057,94280.0,51.2303775986423,4829999.999999996,662.39769353,169.9,Q1,-0.47219716341998874,False
MWI,Malawi,2002,680.000007152557,11867778000.0,0.32287186,3831771556.92708,11880440,94280.0,51.2303775986423,4829999.999999996,667.3290986899999,129.36,Q1,-0.47219716098942577,False
MWI,Malawi,2003,750.0,12289264000.0,0.3012818,3702531578.5952,12181575,94280.0,52.8213831141281,4979999.999999997,666.4936875299999,88.82,Q1,-0.44840994868595285,False
MWI,Malawi,2004,769.999980926514,14156249000.0,0.28873304,4087376808.76696,12500736,94280.0,52.8213831141281,4979999.999999997,675.2134973999999,48.28,Q1,-0.4416136081005869,False
MWI,Malawi,2005,759.999990463257,15152242000.0,0.27376678,4148180502.12076,12840034,94280.0,54.9427238014425,5179999.999999999,680.5286951500001,295.51,Q1,-0.44501177839326994,False
MWI,Malawi,2006,779.999971389771,15813841000.0,0.25673878,4060026245.45398,13198700,94280.0,56.0564276622826,5285000.000000004,687.4232982399999,202.35,Q1,-0.43821543780790406,False
MWI,Malawi,2007,829.999983310699,19106693000.0,0.22882486,4372086350.78798,13576343,94280.0,56.0564276622826,5285000.000000004,692.8768863900001,524.46,Q1,-0.4212245660897973,False
MWI,Malawi,2008,959.999978542328,22284075000.0,0.24932356,5555944910.307,13976416,94280.0,57.6474331777683,5434999.999999995,696.1694985099999,624.52,Q1,-0.37704831177553444,False
MWI,Malawi,2009,980.000019073486,16911057000.0,0.25309301,4280070318.41157,14395788,94280.0,58.1777683495969,5484999.999999996,698.15879321,736.25,Q1,-0.3702519509354762,False
MWI,Malawi,2010,889.999985694885,16858490000.0,0.2463214,4152606858.686,14826466,94280.0,58.1777683495969,5484999.999999996,701.35959573,584.12,Q1,-0.4008355240790073,False
MWI,Malawi,2011,930.000007152557,17838004000.0,0.23931414,4268886586.57656,15265026,94280.0,58.1777683495969,5484999.999999996,708.2030948199999,553.57,Q1,-0.38724282265358323,False
MWI,Malawi,2012,949.999988079071,16657219000.0,0.23529285000000003,3919324531.5841503,15709576,94280.0,58.1777683495969,5484999.999999996,706.3968005300001,775.83,Q1,-0.3804464820682173,False
MWI,Malawi,2013,980.000019073486,19104483000.0,0.23849287,4556282980.53621,16161817,94280.0,58.8141705557913,5545000.000000004,726.1367886,1500.27,Q1,-0.3702519509354762,False
MWI,Malawi,2014,850.000023841858,17619410000.0,0.23873442,4206359627.0922003,16621535,94280.0,59.9384811200679,5651000.000000002,887.78758503,2358.01,Q1,-0.4144282052497388,False
MWI,Malawi,2015,930.000007152557,18822570000.0,0.22994837,4328219290.7109,17085585,94280.0,60.5218498090793,5705999.999999996,884.0385941099998,2358.01,Q1,-0.38724282265358323,False
MWI,Malawi,2016,1120.00000476837,18661902000.0,0.22192907,4141618555.29114,17557739,94280.0,61.1158252015274,5762000.000000004,875.4428818800001,2358.01,Q1,-0.322677526328531,False
MWI,Malawi,2017,1190.00005722046,20276860000.0,0.22926238999999998,4648721385.2954,18039712,94280.0,61.6991938905388,5816999.999999998,1022.44258485,2358.01,Q1,-0.2988902937703647,False
MWI,Malawi,2018,1379.99999523163,20597852000.0,0.21629436,4455199215.71472,18528087,94280.0,62.2931692829869,5873000.000000006,1004.1054910299999,2358.01,Q1,-0.23432501770000444,False
MWI,Malawi,2019,1450.00004768372,21635066000.0,0.2300254,4976614710.6764,19025748,94280.0,62.8765379719983,5928000.0,1004.35208517,2358.01,Q1,-0.21053778514183816,False
MDV,Maldives,2003,529.999971389771,3504786000.0,0.05311193,186145948.69698,296497,300.0,40.0,12000.0,125.72769936,59.72,Q1,-0.5231697761437466,False
MDV,Maldives,2004,750.0,4449872000.0,0.055841994,248489725.524768,301414,300.0,36.6666666666667,11000.00000000001,174.45809672000001,60.48,Q1,-0.44840994868595285,False
MDV,Maldives,2005,720.000028610229,4202078700.0,0.077280316,324737969.7928692,306431,300.0,30.0,9000.0,169.52599706,114.44,Q1,-0.45860445956400164,False
MDV,Maldives,2006,870.000004768372,5890744300.0,0.06595158,388503893.96099395,313865,300.0,23.3333333333333,6999.99999999999,179.44469632,127.41,Q1,-0.40763186466437284,False
MDV,Maldives,2007,870.000004768372,7132855000.0,0.061653557,439765882.31523496,324488,300.0,23.3333333333333,6999.99999999999,173.23339876,124.9,Q1,-0.40763186466437284,False
MDV,Maldives,2008,870.000004768372,6848407600.0,0.06875647,470872331.697172,336178,300.0,23.3333333333333,6999.99999999999,161.2585995,69.28,Q1,-0.40763186466437284,False
MDV,Maldives,2009,910.000026226044,4999265000.0,0.054194818,270934256.80877,348282,300.0,23.3333333333333,6999.99999999999,141.71869861000002,62.78,Q1,-0.39403916323894866,False
MDV,Maldives,2010,959.999978542328,5255905000.0,0.05634121,296124047.34505004,360801,300.0,23.0,6900.0,145.17779715,75.26,Q1,-0.37704831177553444,False
MDV,Maldives,2011,1009.99999046326,7152291300.0,0.05385635,385196303.554755,373682,300.0,23.0,6900.0,143.79589962,84.32,Q1,-0.3600574400574263,False
MDV,Maldives,2012,1139.99998569489,7579052500.0,0.051906047,393398655.28046745,386822,300.0,21.3333333333333,6399.99999999999,143.79959604,83.82,Q1,-0.31588118574316304,False
MDV,Maldives,2013,1129.99999523163,8053211600.0,0.054134339999999996,435955294.846344,400079,300.0,21.3333333333333,6399.99999999999,140.34749676,94.34,Q1,-0.319279356035847,False
MDV,Maldives,2014,1370.00000476837,8923485000.0,0.053071865999999995,473586000.17300993,413623,300.0,21.3333333333333,6399.99999999999,139.52079936,110.82,Q1,-0.2377231879926884,False
MDV,Maldives,2015,1370.00000476837,8206415000.0,0.055336037,454110484.07735497,428165,300.0,21.3333333333333,6399.99999999999,139.20539787,127.84,Q1,-0.2377231879926884,False
MDV,Maldives,2016,1759.99999046326,8804503000.0,0.056285634,495567033.40990204,443316,300.0,21.3333333333333,6399.99999999999,139.0374962,571.9,Q1,-0.10519442504989861,False
MDV,Maldives,2017,1860.00001430511,9560704000.0,0.052710996,503954230.30118406,458297,300.0,21.3333333333333,6399.99999999999,138.48049583,628.16,Q1,-0.07121268161368724,False
MDV,Maldives,2018,2099.99990463257,9449649000.0,0.05124006,484200581.73894,473107,300.0,21.3333333333333,6399.99999999999,137.36439833,755.34,Q1,0.010343445920089423,False
MDV,Maldives,2019,2109.99989509583,10306475000.0,0.04494023999999999,463175460.0539999,487737,300.0,21.3333333333333,6399.99999999999,135.158096,395.32,Q1,0.013741616212773386,False
MLT,Malta,1990,2310.0,5463127000.0,0.031517684,172185110.437868,367913,320.0,40.625,13000.0,272.7625934,326.48,Q1,0.08170512252970477,False
MLT,Malta,1991,2210.0,5845726700.0,0.029848832999999998,174488120.0319411,371335,320.0,40.625,13000.0,277.11839469999995,326.48,Q1,0.04772338719536775,False
MLT,Malta,1992,2170.0,5809478700.0,0.027637298,160558294.05655262,374806,320.0,40.625,13000.0,276.83559468,326.48,Q1,0.03413069306163294,False
MLT,Malta,1993,2810.0,6186651000.0,0.027429705000000002,169698011.867955,378221,320.0,40.625,13000.0,274.56499709999997,326.48,Q1,0.25161379920138993,False
MLT,Malta,1994,2510.0,6375479300.0,0.025611093,163282993.2718749,381467,320.0,40.625,13000.0,271.79939859,447.26,Q1,0.14966859319837883,False
MLT,Malta,1995,2380.0,6444413000.0,0.02258835,145568656.38855,384559,320.0,34.375,11000.0,268.11149807,210.34,Q1,0.10549233726374069,False
MLT,Malta,1996,2320.0,6463658000.0,0.02258686,145993738.33388,387627,320.0,34.375,11000.0,360.4038879,154.0,Q1,0.08510329606313848,False
MLT,Malta,1997,2470.0,7461085000.0,0.022289948,166307196.67358,390687,320.0,31.25,10000.0,312.31738789999997,258.38,Q1,0.136075899064644,False
MLT,Malta,1998,2370.0,7807698400.0,0.02356357,183977247.78728798,393782,320.0,28.125,9000.0,597.1932958,260.8,Q1,0.102094163730307,False
MLT,Malta,1999,2410.0,8214378000.0,0.021859622000000002,179563198.045116,396896,320.0,28.125,9000.0,592.4171908000001,138.79,Q1,0.1156868578640418,False
MLT,Malta,2000,2130.0,10049632000.0,0.018720498000000002,188134115.756736,399905,320.0,28.125,9000.0,592.36218798,181.92,Q1,0.020537998927898128,False
MLT,Malta,2001,2490.0,8969428000.0,0.02196651,197027029.85628003,402788,320.0,31.25,10000.0,561.4559918,111.77,Q1,0.14287224613151142,False
MLT,Malta,2002,2319.9999332428,9192071000.0,0.021331983000000002,196085102.30679303,405572,320.0,31.25,10000.0,591.69409518,113.25,Q1,0.0851032733778835,False
MLT,Malta,2003,2609.99989509583,9668458000.0,0.01961634,189659759.40372,408236,320.0,32.5,10400.0,596.0811915,114.73,Q1,0.18365029288445853,False
MLT,Malta,2004,2599.99990463257,9153979000.0,0.018954229,173506614.227191,410800,320.0,31.25,10000.0,599.0771941999999,116.21,Q1,0.18025212259177456,False
MLT,Malta,2005,2630.00011444092,10343135000.0,0.018402289000000002,190337359.436015,413323,320.0,29.0625,9300.0,609.1920868999999,117.69,Q1,0.19044671448859374,False
MLT,Malta,2006,2650.00009536743,10182116000.0,0.018694702,190351624.349432,415463,320.0,29.0625,9300.0,607.7757939,119.17,Q1,0.19724305507395826,False
MLT,Malta,2007,2720.00002861023,10714158000.0,0.018302215,196092823.25997,417201,320.0,29.0625,9300.0,592.7966891,120.65,Q1,0.2210302471227392,False
MLT,Malta,2008,2720.00002861023,10701249000.0,0.010600951,113443416.28779902,418969,320.0,29.0625,9300.0,603.81259,117.16,Q1,0.2210302471227392,False
MLT,Malta,2009,2509.99999046326,10661540000.0,0.014386823,153385688.88742,420800,320.0,29.0625,9300.0,563.1550871899999,113.68,Q1,0.14966858995762908,False
MLT,Malta,2010,2589.99991416931,11165518000.0,0.012656126,141312202.663268,422652,320.0,32.28125,10330.0,580.0002879,110.19,Q1,0.1768539522990906,False
MLT,Malta,2011,2569.9999332428,11844350000.0,0.0099191177,117485501.72999501,424634,320.0,32.28125,10330.0,592.390791,106.7,Q1,0.17005761171372608,False
MLT,Malta,2012,2720.00002861023,12173045000.0,0.010555961,128498188.27124502,426616,320.0,32.1875,10300.0,583.2263935,137.87,Q1,0.2210302471227392,False
MLT,Malta,2013,2369.99988555908,11883074000.0,0.010698558,127131756.40729201,428457,320.0,31.96875,10230.0,565.8515908,134.93,Q1,0.10209412484129651,False
MLT,Malta,2014,2359.99989509583,12364417000.0,0.010041633999999999,124158950.13737799,434494,320.0,31.96875,10230.0,569.7794872,110.13,Q1,0.09869595454861595,False
MLT,Malta,2015,1659.9999666214,14656390000.0,0.009228817,135261141.19063002,444979,320.0,31.96875,10230.0,555.45008855,128.72,Q1,-0.1391761684861134,False
MLT,Malta,2016,1350.00002384186,14921931000.0,0.009264317,138241499.036127,455273,320.0,32.4375,10380.0,550.9648903499999,94.65,Q1,-0.24451952857805292,False
MLT,Malta,2017,1519.99998092651,15395130000.0,0.0066700530000000004,102686333.04189001,467902,320.0,32.4375,10380.0,554.16268776,107.59,Q1,-0.1867505930930606,False
MLT,Malta,2018,1549.99995231628,16995531000.0,0.0066535330000000005,113080326.36102301,484559,320.0,32.4375,10380.0,69.13040000000001,90.05,Q1,-0.17655608221501212,False
MLT,Malta,2019,1659.9999666214,17134908000.0,0.0046525863,79721638.2125604,504017,320.0,32.4375,10380.0,61.93899570000001,75.6,Q1,-0.1391761684861134,False
MRT,Mauritania,1990,940.0,6568985600.0,0.2188607,1437692786.70592,1951881,1030700.0,38.4748229358688,39655999.99999997,55.715297559999996,71.24,Q1,-0.3838446515507125,False
MRT,Mauritania,1991,980.0,6712546300.0,0.2859169,1919230429.2024698,2009741,1030700.0,38.4845250800427,39666000.000000015,56.0931997,71.24,Q1,-0.3702519574169777,False
MRT,Mauritania,1992,1010.0,7047309000.0,0.28545538,2011692268.57242,2088142,1030700.0,38.4961676530513,39677999.99999998,54.71639877,61.32,Q1,-0.36005743681667657,False
MRT,Mauritania,1993,1050.0,7561919000.0,0.28647255,2166282218.82345,2174332,1030700.0,38.50781022606,39690000.000000045,57.3917986,45.82,Q1,-0.34646474268294175,False
MRT,Mauritania,1994,1070.0,7961540600.0,0.27938538,2224338045.916428,2249462,1030700.0,38.5272145144077,39710000.00000002,56.05299948,24.75,Q1,-0.33966839561607437,False
MRT,Mauritania,1995,1170.0,7777911300.0,0.28133980000000003,2188236009.55974,2312027,1030700.0,38.5272145144077,39710000.00000002,58.5011995,17.03,Q1,-0.3056866602817373,False
MRT,Mauritania,1996,1230.0,8477034000.0,0.2719803,2305586250.4302,2358195,1030700.0,38.5272145144077,39710000.00000002,60.650198149999994,15.59,Q1,-0.2852976190811351,False
MRT,Mauritania,1997,1230.0,8012493300.0,0.25046656,2006861633.874048,2411316,1030700.0,38.5272145144077,39710000.00000002,57.40319930000001,20.4,Q1,-0.2852976190811351,False
MRT,Mauritania,1998,1240.0,8335495000.0,0.2594134,2162339098.633,2474650,1030700.0,38.5272145144077,39710000.00000002,55.679298259999996,22.46,Q1,-0.2818994455477014,False
MRT,Mauritania,1999,1300.0,8382424000.0,0.26276655000000004,2202620635.1172004,2541699,1030700.0,38.5272145144077,39710000.00000002,51.678399459999994,24.52,Q1,-0.2615104043470992,False
MRT,Mauritania,2000,1270.0,8381729000.0,0.24828745000000002,2081078120.0010502,2613451,1030700.0,38.5272145144077,39710000.00000002,53.44129899000001,26.58,Q1,-0.2717049249474003,False
MRT,Mauritania,2001,1400.0,8277373000.0,0.2486896,2058496580.4208,2678767,1030700.0,38.5272145144077,39710000.00000002,51.629099460000006,24.52,Q1,-0.22752866901276217,False
MRT,Mauritania,2002,1549.99995231628,8768725000.0,0.24230017,2124663558.1832502,2738660,1030700.0,38.5272145144077,39710000.00000002,53.08649792399999,24.32,Q1,-0.17655608221501212,False
MRT,Mauritania,2003,1480.00001907349,9291564000.0,0.24178850000000002,2246593322.214,2802049,1030700.0,38.5272145144077,39710000.00000002,50.86479973,50.24,Q1,-0.20034327426378967,False
MRT,Mauritania,2004,1639.99998569489,10660050000.0,0.229179,2443059598.95,2868671,1030700.0,38.5272145144077,39710000.00000002,52.1337991,56.0,Q1,-0.1459725090714779,False
MRT,Mauritania,2005,1509.99999046326,11088101000.0,0.20070195999999998,2225403603.3779597,2939062,1030700.0,38.5272145144077,39710000.00000002,50.712599180000005,54.45,Q1,-0.1901487633857412,False
MRT,Mauritania,2006,1730.00001907349,12008143000.0,0.16607143000000002,1994209479.6544902,3013660,1030700.0,38.5272145144077,39710000.00000002,50.01569888,33.47,Q1,-0.11538893592794709,False
MRT,Mauritania,2007,1990.00000953674,12537448000.0,0.1843252,2310967610.0896,3093064,1030700.0,38.5272145144077,39710000.00000002,50.41779896999999,39.34,Q1,-0.02703642729942397,False
MRT,Mauritania,2008,1899.99997615814,12684185000.0,0.18559423,2354111548.25255,3183278,1030700.0,38.5272145144077,39710000.00000002,50.67759798,46.2,Q1,-0.05762000044295478,False
MRT,Mauritania,2009,2349.99990463257,12876686000.0,0.19178183000000001,2469514405.41538,3284455,1030700.0,38.5272145144077,39710000.00000002,50.208998820000005,46.57,Q1,0.095297784255932,False
MRT,Mauritania,2010,2400.00009536743,15612068000.0,0.1673305,2612375144.474,3390967,1030700.0,38.5272145144077,39710000.00000002,53.51909914,61.65,Q1,0.11228871673811569,False
MRT,Mauritania,2011,2460.00003814697,16321615000.0,0.14515895,2369228495.7042503,3502814,1030700.0,38.5272145144077,39710000.00000002,52.79869945,76.33,Q1,0.13267773849421266,False
MRT,Mauritania,2012,2730.00001907349,16321852000.0,0.1608596,2625526583.9792,3619035,1030700.0,38.5272145144077,39710000.00000002,52.373299290000006,161.9,Q1,0.22442841741542316,False
MRT,Mauritania,2013,2589.99991416931,18185335000.0,0.162826,2961045356.71,3734324,1030700.0,38.5272145144077,39710000.00000002,51.94199888,236.3,Q1,0.1768539522990906,False
MRT,Mauritania,2014,2900.00009536743,16933805000.0,0.18814205,3185960787.00025,3848513,1030700.0,38.5272145144077,39710000.00000002,53.17159911,290.73,Q1,0.2821973934098008,False
MRT,Mauritania,2015,3559.99994277954,17774424000.0,0.20629745,3666818346.4188,3965959,1030700.0,38.5272145144077,39710000.00000002,53.629098909999996,288.31,Q1,0.5064767947644123,False
MRT,Mauritania,2016,3259.99999046326,18626118000.0,0.21739168,4049163083.89824,4086656,1030700.0,38.5272145144077,39710000.00000002,53.52249886999999,293.91,Q1,0.4045316049651568,False
MRT,Mauritania,2017,3490.00000953674,21135260000.0,0.22718748000000002,4801666458.544801,4210602,1030700.0,38.5272145144077,39710000.00000002,55.21379958,333.76,Q1,0.48268960271563144,False
MRT,Mauritania,2018,3690.00005722046,20808180000.0,0.23655966,4922375986.0188,4337685,1030700.0,38.5272145144077,39710000.00000002,54.86429837,381.08,Q1,0.550653089588061,False
MRT,Mauritania,2019,3950.00004768372,21162975000.0,0.19957882000000002,4223681578.1895003,4467714,1030700.0,38.5272145144077,39710000.00000002,52.57439839,393.89,Q1,0.6390055982165875,False
MNG,Mongolia,1990,12970.0,8312498000.0,0.12473837,1036887451.14826,2164578,1547438.742,81.2025682112591,125655999.99999999,203.02569590000002,115.7,Q1,3.7041581091700317,True
MNG,Mongolia,1991,14760.0,6100714500.0,0.11811569999999999,720590163.66765,2202771,1547438.742,81.5088808213385,126129999.99999997,194.02429584,115.7,Q1,4.312431171654665,True
MNG,Mongolia,1992,12860.0,5845745000.0,0.25557106,1494003246.1397002,2239129,1547438.742,79.8674588179595,123590000.00000006,212.77679986,115.7,Q1,3.666778200302261,True
MNG,Mongolia,1993,11850.0,4719855000.0,0.25709366,1213444796.6193,2273514,1547438.742,76.9813995002072,119124000.00000007,224.25199971,115.7,Q1,3.323562673425457,True
MNG,Mongolia,1994,10320.0,4999223300.0,0.27482615,1373917292.529295,2305742,1547438.742,76.5581194166586,118468999.99999996,222.72799880000002,115.7,Q1,2.8036421228101007,False
MNG,Mongolia,1995,10280.0,6471692300.0,0.32542824000000004,2106071435.0105522,2335717,1547438.742,76.5581194166586,118468999.99999996,225.95239861,115.7,Q1,2.7900494286763657,False
MNG,Mongolia,1996,8690.0,6108246500.0,0.38477005,2350270311.2173247,2363470,1547438.742,76.5581194166586,118468999.99999996,218.00349839,115.7,Q1,2.249739836860407,False
MNG,Mongolia,1997,8520.0,6411722000.0,0.32236885,2066939447.6597,2389131,1547438.742,83.2931194635943,128891000.00000007,224.40639652000004,115.7,Q1,2.191970886792034,False
MNG,Mongolia,1998,8550.0,6441722000.0,0.32433369999999995,2089267530.6313996,2412793,1547438.742,83.4488606851747,129132000.0,233.45459764000003,115.7,Q1,2.2021654073923354,False
MNG,Mongolia,1999,8610.0,6813743600.0,0.31697834,2159809135.513624,2434044,1547438.742,84.1920241906416,130282000.00000001,233.60399888,115.7,Q1,2.2225544485929376,False
MNG,Mongolia,2000,9000.0,7703380000.0,0.27422531,2112461768.5478,2455184,1547438.742,84.3135152680571,130470000.00000009,235.63069762,115.7,Q1,2.355083216396852,False
MNG,Mongolia,2001,8970.0,8577265700.0,0.22968887,1970102466.322759,2477704,1547438.742,84.0934742475254,130129500.00000012,234.84059563000005,115.7,Q1,2.3448886957965507,False
MNG,Mongolia,2002,9600.00038146973,9392980000.0,0.18919125,1777069627.425,2500075,1547438.968,84.0860303318922,130117999.99999999,221.28959594000003,115.7,Q1,2.558973758032908,False
MNG,Mongolia,2003,9310.0004196167,10208560000.0,0.18439518,1882409258.7408,2521811,1554686.058,73.5012701837711,114271400.00000001,250.52599952,115.7,Q1,2.460426738526333,False
MNG,Mongolia,2004,9560.0004196167,12048010000.0,0.20029776,2413189415.4576,2542800,1554444.019,73.4363531942671,114152700.00000004,247.65349623000003,115.7,Q1,2.545381076862175,False
MNG,Mongolia,2005,11060.0004196167,14264712000.0,0.1979796,2824121975.8752003,2563466,1554444.091,73.2916678442313,113927800.00000004,254.34629790000002,115.7,Q1,3.0551071068772306,True
MNG,Mongolia,2006,12420.0000762939,16760391000.0,0.17643671000000002,2957148246.3536105,2584762,1557459.093,73.6631225279957,114727300.00000006,256.33199351,115.7,Q1,3.5172585907571694,True
MNG,Mongolia,2007,13020.0004577637,19348355000.0,0.18427965000000002,3565508087.4757504,2607977,1557459.093,73.6327525489621,114679999.99999996,259.59959665,115.7,Q1,3.721149132393249,True
MNG,Mongolia,2008,12970.0002670288,21004085000.0,0.19215124,4035960977.8154,2634431,1557465.087,73.5213912374525,114507000.00000001,257.09359553,115.7,Q1,3.7041581999110518,True
MNG,Mongolia,2009,13640.0003433228,19949785000.0,0.17864439000000001,3563917171.95615,2665331,1557465.134,73.3692547623991,114270056.20000005,254.95919785,115.7,Q1,3.931835852577135,True
MNG,Mongolia,2010,14310.0004196167,23815856000.0,0.11732563000000001,2794210309.1892805,2701738,1557292.418,73.3388467572954,114210030.00000001,260.00319849,115.7,Q1,4.159513505243184,True
MNG,Mongolia,2011,15729.9995422363,30158350000.0,0.10307357,3108528799.8095,2745182,1557251.947,73.3264775940588,114187799.99999994,263.52419598,115.7,Q1,4.642053848841685,True
MNG,Mongolia,2012,17139.9993896484,34983860000.0,0.11258024000000001,3938491354.9264,2795463,1557251.946,73.2494851542796,114067903.30000001,266.74039414,115.7,Q1,5.121196265203821,True
MNG,Mongolia,2013,18379.9991607666,34402533000.0,0.134140625,4614777278.203125,2851887,1557253.053,73.2252730410926,114030280.00000006,270.64529667,115.7,Q1,5.542569705571593,True
MNG,Mongolia,2014,18120.0008392334,33503644000.0,0.13341221,4469795189.09324,2913041,1557252.921,73.001629001279,113682000.00000004,261.76659702999996,115.7,Q1,5.454217764074461,True
MNG,Mongolia,2015,17299.9992370605,32338410000.0,0.14079204,4552990714.2564,2976528,1557255.4,72.990217275856,113664410.00000003,249.39069554999998,115.7,Q1,5.175566989886743,True
MNG,Mongolia,2016,18170.0000762939,31716956000.0,0.12627844,4005167725.2286396,3040815,1557255.4,72.9236771309318,113560790.00000003,254.13319654000003,115.7,Q1,5.471208372481549,True
MNG,Mongolia,2017,19579.9999237061,32623940000.0,0.11137234,3633404537.8196,3104371,1557255.4,72.8635713833453,113467189.99999994,251.19199899,115.7,Q1,5.950350788843718,True
MNG,Mongolia,2018,21549.9992370605,34158238000.0,0.11428004,3903604804.96952,3167714,1557255.0,72.8416347996956,113432999.99999997,265.65549583,115.7,Q1,6.619790741596066,True
MNG,Mongolia,2019,23069.9996948242,38380400000.0,0.11558383,4436153628.932,3232119,1557258.0,72.8032862891056,113373500.00000001,260.56529541000003,115.7,Q1,7.1363132742340385,True
MNE,Montenegro,2006,2180.0000667572,7987364000.0,0.08211404,655874726.9905599,633877,13450.0,38.2899628252788,514999.9999999998,456.4063972,0.66,Q1,0.037528889280321616,False
MNE,Montenegro,2007,2099.99990463257,9987950000.0,0.07229072,722036096.824,633388,13450.0,38.2156133828996,513999.9999999996,516.3849801,0.66,Q1,0.010343445920089423,False
MNE,Montenegro,2008,2690.00005722046,10680401000.0,0.074404864,794673783.870464,632854,13450.0,38.1412639405204,512999.9999999994,581.7180962,0.66,Q1,0.2108357362446907,False
MNE,Montenegro,2009,1750.0,9840713000.0,0.08268183999999999,813648257.75192,632445,13450.0,38.2156133828996,513999.9999999996,637.8256928999999,0.66,Q1,-0.10859259534258257,False
MNE,Montenegro,2010,2579.99992370605,10528561000.0,0.07678083,808391652.28563,632090,13450.0,38.0669144981413,512000.0000000005,597.0453893,66.11,Q1,0.17345578200640663,False
MNE,Montenegro,2011,2539.99996185303,11000319000.0,0.08072946,888049812.6977401,632691,13450.0,38.1412639405204,512999.9999999994,602.11909225,75.11,Q1,0.15986310083567756,False
MNE,Montenegro,2012,2329.99992370605,10758807000.0,0.074524508,801794798.341956,633549,13450.0,38.1412639405204,512999.9999999994,535.7594886,71.11,Q1,0.08850144367056406,False
MNE,Montenegro,2013,2269.99998092651,10585370000.0,0.08034662000000001,850498700.9494001,633203,13450.0,16.5895910780669,223129.9999999998,428.8092902,82.11,Q1,0.06811242191446709,False
MNE,Montenegro,2014,2220.00002861023,10518250000.0,0.08099835000000001,851960894.8875002,631376,13450.0,17.1241635687732,230319.99999999953,444.67249197,90.11,Q1,0.05112157045105407,False
MNE,Montenegro,2015,2359.99989509583,11289885000.0,0.08061186,910098629.0360999,628147,13450.0,17.2044609665428,231400.00000000067,430.61139506,76.11,Q1,0.09869595454861595,False
MNE,Montenegro,2016,2150.00009536743,11573561000.0,0.074682407,864341393.0413271,624247,13450.0,19.0111524163569,255700.00000000032,420.98939140000004,90.11,Q1,0.02733437840227313,False
MNE,Montenegro,2017,2269.99998092651,12197834000.0,0.06853891,836026246.7209399,620115,13450.0,19.0557620817844,256300.0000000002,415.61798970000007,98.78,Q1,0.06811242191446709,False
MNE,Montenegro,2018,2500.0,12771200000.0,0.06732238,859787579.456,615799,13450.0,19.092936802974,256800.0000000003,414.58548900000005,92.4,Q1,0.1462704196649451,False
MNE,Montenegro,2019,2599.99990463257,13721467000.0,0.063938417,877328878.8977389,611673,13450.0,19.1078066914498,256999.9999999998,396.9971921,102.06,Q1,0.18025212259177456,False
NAM,Namibia,1990,40.337,7254620700.0,0.09055375,656933109.212625,1369308,823290.0,46.9603663350703,38662000.00000002,251.06619990000002,573.54,Q1,-0.689565751111669,False
NAM,Namibia,1991,1120.0,8050104000.0,0.09973327,802863195.76008,1415689,823290.0,46.9603663350703,38662000.00000002,251.95559927,573.54,Q1,-0.32267752794890586,False
NAM,Namibia,1992,1220.0,8461816300.0,0.070832534,599371890.7715042,1461326,823290.0,46.9603663350703,38662000.00000002,249.733199635,573.54,Q1,-0.2886957926145688,False
NAM,Namibia,1993,1410.0,8708681000.0,0.074203243,646212372.452483,1508699,823290.0,47.0065226105018,38700000.00000002,250.08709944999998,573.54,Q1,-0.22413049547932845,False
NAM,Namibia,1994,1640.0,8830942000.0,0.10129160000000001,894500244.6872001,1556315,823290.0,47.067254551859,38750000.0,252.12889986,573.54,Q1,-0.1459725042103533,False
NAM,Namibia,1995,1770.0,9209363000.0,0.09447366,870042228.87858,1602182,823290.0,47.1522792697591,38819999.99999997,253.524999734,573.54,Q1,-0.10179624827571516,False
NAM,Namibia,1996,1920.0,9764650000.0,0.0932986,911028174.49,1646107,823290.0,47.1522792697591,38819999.99999997,254.35349750999998,573.54,Q1,-0.05082364527420963,False
NAM,Namibia,1997,1970.0,10006170000.0,0.08510223,851547380.7591,1689275,823290.0,47.1522792697591,38819999.99999997,288.18219846,573.54,Q1,-0.03383277760704111,False
NAM,Namibia,1998,2020.0,10323787000.0,0.08588565,886665156.9565499,1732747,823290.0,47.1522792697591,38819999.99999997,289.49639529399997,573.54,Q1,-0.016841909939872602,False
NAM,Namibia,1999,1980.0,10719475000.0,0.08766234,939694262.0715001,1776370,823290.0,47.1522792697591,38819999.99999997,290.81619916,573.54,Q1,-0.030434604073607412,False
